region,region1,season,year,TranLimit
11.0,16.0,2.0,2031,1.816
11.0,16.0,2.0,2032,1.816
11.0,16.0,2.0,2033,1.816
11.0,16.0,2.0,2034,1.816
11.0,16.0,2.0,2035,1.816
11.0,16.0,2.0,2036,1.816
11.0,16.0,2.0,2037,1.816
11.0,16.0,2.0,2038,1.816
11.0,16.0,2.0,2039,1.816
11.0,16.0,2.0,2040,1.816
11.0,16.0,2.0,2041,1.816
11.0,16.0,2.0,2042,1.816
11.0,16.0,2.0,2043,1.816
11.0,16.0,2.0,2044,1.816
11.0,16.0,2.0,2045,1.816
11.0,16.0,2.0,2046,1.816
11.0,16.0,2.0,2047,1.816
11.0,16.0,2.0,2048,1.816
11.0,16.0,2.0,2049,1.816
11.0,16.0,2.0,2050,1.816
11.0,16.0,3.0,2023,1.816
11.0,16.0,3.0,2024,1.816
11.0,16.0,3.0,2025,1.816
11.0,16.0,3.0,2026,1.816
11.0,16.0,3.0,2027,1.816
11.0,16.0,3.0,2028,1.816
11.0,16.0,3.0,2029,1.816
11.0,16.0,3.0,2030,1.816
11.0,16.0,3.0,2031,1.816
11.0,16.0,3.0,2032,1.816
11.0,16.0,3.0,2033,1.816
11.0,16.0,3.0,2034,1.816
11.0,16.0,3.0,2035,1.816
11.0,16.0,3.0,2036,1.816
11.0,16.0,3.0,2037,1.816
11.0,16.0,3.0,2038,1.816
11.0,16.0,3.0,2039,1.816
11.0,16.0,3.0,2040,1.816
11.0,16.0,3.0,2041,1.816
11.0,16.0,3.0,2042,1.816
11.0,16.0,3.0,2043,1.816
11.0,16.0,3.0,2044,1.816
11.0,16.0,3.0,2045,1.816
11.0,16.0,3.0,2046,1.816
11.0,16.0,3.0,2047,1.816
11.0,16.0,3.0,2048,1.816
11.0,16.0,3.0,2049,1.816
11.0,16.0,3.0,2050,1.816
12.0,3.0,1.0,2023,2.006
12.0,3.0,1.0,2024,2.006
12.0,3.0,1.0,2025,2.006
12.0,3.0,1.0,2026,2.006
12.0,3.0,1.0,2027,2.006
12.0,3.0,1.0,2028,2.006
12.0,3.0,1.0,2029,2.006
12.0,3.0,1.0,2030,2.006
12.0,3.0,1.0,2031,2.006
12.0,3.0,1.0,2032,2.006
12.0,3.0,1.0,2033,2.006
12.0,3.0,1.0,2034,2.006
12.0,3.0,1.0,2035,2.006
12.0,3.0,1.0,2036,2.006
12.0,3.0,1.0,2037,2.006
12.0,3.0,1.0,2038,2.006
12.0,3.0,1.0,2039,2.006
12.0,3.0,1.0,2040,2.006
12.0,3.0,1.0,2041,2.006
12.0,3.0,1.0,2042,2.006
12.0,3.0,1.0,2043,2.006
12.0,3.0,1.0,2044,2.006
12.0,3.0,1.0,2045,2.006
12.0,3.0,1.0,2046,2.006
12.0,3.0,1.0,2047,2.006
12.0,3.0,1.0,2048,2.006
12.0,3.0,1.0,2049,2.006
12.0,3.0,1.0,2050,2.006
12.0,3.0,2.0,2023,2.006
12.0,3.0,2.0,2024,2.006
12.0,3.0,2.0,2025,2.006
12.0,3.0,2.0,2026,2.006
12.0,3.0,2.0,2027,2.006
12.0,3.0,2.0,2028,2.006
12.0,3.0,2.0,2029,2.006
12.0,3.0,2.0,2030,2.006
12.0,3.0,2.0,2031,2.006
12.0,3.0,2.0,2032,2.006
12.0,3.0,2.0,2033,2.006
12.0,3.0,2.0,2034,2.006
12.0,3.0,2.0,2035,2.006
12.0,3.0,2.0,2036,2.006
12.0,3.0,2.0,2037,2.006
12.0,3.0,2.0,2038,2.006
12.0,3.0,2.0,2039,2.006
12.0,3.0,2.0,2040,2.006
12.0,3.0,2.0,2041,2.006
12.0,3.0,2.0,2042,2.006
12.0,3.0,2.0,2043,2.006
12.0,3.0,2.0,2044,2.006
12.0,3.0,2.0,2045,2.006
12.0,3.0,2.0,2046,2.006
12.0,3.0,2.0,2047,2.006
12.0,3.0,2.0,2048,2.006
12.0,3.0,2.0,2049,2.006
12.0,3.0,2.0,2050,2.006
12.0,3.0,3.0,2023,2.006
12.0,3.0,3.0,2024,2.006
12.0,3.0,3.0,2025,2.006
12.0,3.0,3.0,2026,2.006
12.0,3.0,3.0,2027,2.006
12.0,3.0,3.0,2028,2.006
12.0,3.0,3.0,2029,2.006
12.0,3.0,3.0,2030,2.006
12.0,3.0,3.0,2031,2.006
12.0,3.0,3.0,2032,2.006
12.0,3.0,3.0,2033,2.006
12.0,3.0,3.0,2034,2.006
12.0,3.0,3.0,2035,2.006
12.0,3.0,3.0,2036,2.006
12.0,3.0,3.0,2037,2.006
12.0,3.0,3.0,2038,2.006
12.0,3.0,3.0,2039,2.006
12.0,3.0,3.0,2040,2.006
12.0,3.0,3.0,2041,2.006
12.0,3.0,3.0,2042,2.006
12.0,3.0,3.0,2043,2.006
12.0,3.0,3.0,2044,2.006
12.0,3.0,3.0,2045,2.006
12.0,3.0,3.0,2046,2.006
12.0,3.0,3.0,2047,2.006
12.0,3.0,3.0,2048,2.006
12.0,3.0,3.0,2049,2.006
12.0,3.0,3.0,2050,2.006
12.0,4.0,1.0,2023,8.746
12.0,4.0,1.0,2024,8.746
12.0,4.0,1.0,2025,8.746
12.0,4.0,1.0,2026,8.746
12.0,4.0,1.0,2027,8.746
12.0,4.0,1.0,2028,8.746
12.0,4.0,1.0,2029,8.746
12.0,4.0,1.0,2030,8.746
12.0,4.0,1.0,2031,8.746
12.0,4.0,1.0,2032,8.746
12.0,4.0,1.0,2033,8.746
12.0,4.0,1.0,2034,8.746
12.0,4.0,1.0,2035,8.746
12.0,4.0,1.0,2036,8.746
12.0,4.0,1.0,2037,8.746
12.0,4.0,1.0,2038,8.746
12.0,4.0,1.0,2039,8.746
12.0,4.0,1.0,2040,8.746
12.0,4.0,1.0,2041,8.746
12.0,4.0,1.0,2042,8.746
12.0,4.0,1.0,2043,8.746
12.0,4.0,1.0,2044,8.746
12.0,4.0,1.0,2045,8.746
12.0,4.0,1.0,2046,8.746
12.0,4.0,1.0,2047,8.746
12.0,4.0,1.0,2048,8.746
12.0,4.0,1.0,2049,8.746
12.0,4.0,1.0,2050,8.746
12.0,4.0,2.0,2023,8.746
12.0,4.0,2.0,2024,8.746
12.0,4.0,2.0,2025,8.746
12.0,4.0,2.0,2026,8.746
12.0,4.0,2.0,2027,8.746
12.0,4.0,2.0,2028,8.746
12.0,4.0,2.0,2029,8.746
12.0,4.0,2.0,2030,8.746
12.0,4.0,2.0,2031,8.746
12.0,4.0,2.0,2032,8.746
12.0,4.0,2.0,2033,8.746
12.0,4.0,2.0,2034,8.746
12.0,4.0,2.0,2035,8.746
12.0,4.0,2.0,2036,8.746
12.0,4.0,2.0,2037,8.746
12.0,4.0,2.0,2038,8.746
12.0,4.0,2.0,2039,8.746
12.0,4.0,2.0,2040,8.746
12.0,4.0,2.0,2041,8.746
12.0,4.0,2.0,2042,8.746
12.0,4.0,2.0,2043,8.746
12.0,4.0,2.0,2044,8.746
12.0,4.0,2.0,2045,8.746
12.0,4.0,2.0,2046,8.746
12.0,4.0,2.0,2047,8.746
12.0,4.0,2.0,2048,8.746
12.0,4.0,2.0,2049,8.746
12.0,4.0,2.0,2050,8.746
12.0,4.0,3.0,2023,8.746
12.0,4.0,3.0,2024,8.746
12.0,4.0,3.0,2025,8.746
12.0,4.0,3.0,2026,8.746
12.0,4.0,3.0,2027,8.746
12.0,4.0,3.0,2028,8.746
12.0,4.0,3.0,2029,8.746
12.0,4.0,3.0,2030,8.746
12.0,4.0,3.0,2031,8.746
12.0,4.0,3.0,2032,8.746
12.0,4.0,3.0,2033,8.746
12.0,4.0,3.0,2034,8.746
12.0,4.0,3.0,2035,8.746
12.0,4.0,3.0,2036,8.746
12.0,4.0,3.0,2037,8.746
12.0,4.0,3.0,2038,8.746
12.0,4.0,3.0,2039,8.746
12.0,4.0,3.0,2040,8.746
12.0,4.0,3.0,2041,8.746
12.0,4.0,3.0,2042,8.746
12.0,4.0,3.0,2043,8.746
12.0,4.0,3.0,2044,8.746
12.0,4.0,3.0,2045,8.746
12.0,4.0,3.0,2046,8.746
12.0,4.0,3.0,2047,8.746
12.0,4.0,3.0,2048,8.746
12.0,4.0,3.0,2049,8.746
12.0,4.0,3.0,2050,8.746
13.0,10.0,1.0,2023,3.9
13.0,10.0,1.0,2024,3.9
13.0,10.0,1.0,2025,3.9
13.0,10.0,1.0,2026,3.9
13.0,10.0,1.0,2027,3.9
13.0,10.0,1.0,2028,3.9
13.0,10.0,1.0,2029,3.9
13.0,10.0,1.0,2030,3.9
13.0,10.0,1.0,2031,3.9
13.0,10.0,1.0,2032,3.9
13.0,10.0,1.0,2033,3.9
13.0,10.0,1.0,2034,3.9
13.0,10.0,1.0,2035,3.9
13.0,10.0,1.0,2036,3.9
13.0,10.0,1.0,2037,3.9
13.0,10.0,1.0,2038,3.9
13.0,10.0,1.0,2039,3.9
13.0,10.0,1.0,2040,3.9
13.0,10.0,1.0,2041,3.9
13.0,10.0,1.0,2042,3.9
13.0,10.0,1.0,2043,3.9
13.0,10.0,1.0,2044,3.9
13.0,10.0,1.0,2045,3.9
13.0,10.0,1.0,2046,3.9
13.0,10.0,1.0,2047,3.9
13.0,10.0,1.0,2048,3.9
13.0,10.0,1.0,2049,3.9
13.0,10.0,1.0,2050,3.9
13.0,10.0,2.0,2023,3.9
13.0,10.0,2.0,2024,3.9
13.0,10.0,2.0,2025,3.9
13.0,10.0,2.0,2026,3.9
13.0,10.0,2.0,2027,3.9
13.0,10.0,2.0,2028,3.9
13.0,10.0,2.0,2029,3.9
13.0,10.0,2.0,2030,3.9
13.0,10.0,2.0,2031,3.9
13.0,10.0,2.0,2032,3.9
13.0,10.0,2.0,2033,3.9
13.0,10.0,2.0,2034,3.9
13.0,10.0,2.0,2035,3.9
13.0,10.0,2.0,2036,3.9
13.0,10.0,2.0,2037,3.9
13.0,10.0,2.0,2038,3.9
13.0,10.0,2.0,2039,3.9
13.0,10.0,2.0,2040,3.9
13.0,10.0,2.0,2041,3.9
13.0,10.0,2.0,2042,3.9
13.0,10.0,2.0,2043,3.9
13.0,10.0,2.0,2044,3.9
13.0,10.0,2.0,2045,3.9
13.0,10.0,2.0,2046,3.9
13.0,10.0,2.0,2047,3.9
13.0,10.0,2.0,2048,3.9
13.0,10.0,2.0,2049,3.9
13.0,10.0,2.0,2050,3.9
13.0,10.0,3.0,2023,3.9
13.0,10.0,3.0,2024,3.9
13.0,10.0,3.0,2025,3.9
13.0,10.0,3.0,2026,3.9
13.0,10.0,3.0,2027,3.9
13.0,10.0,3.0,2028,3.9
13.0,10.0,3.0,2029,3.9
13.0,10.0,3.0,2030,3.9
13.0,10.0,3.0,2031,3.9
13.0,10.0,3.0,2032,3.9
13.0,10.0,3.0,2033,3.9
13.0,10.0,3.0,2034,3.9
13.0,10.0,3.0,2035,3.9
13.0,10.0,3.0,2036,3.9
13.0,10.0,3.0,2037,3.9
13.0,10.0,3.0,2038,3.9
13.0,10.0,3.0,2039,3.9
13.0,10.0,3.0,2040,3.9
13.0,10.0,3.0,2041,3.9
13.0,10.0,3.0,2042,3.9
13.0,10.0,3.0,2043,3.9
13.0,10.0,3.0,2044,3.9
13.0,10.0,3.0,2045,3.9
13.0,10.0,3.0,2046,3.9
13.0,10.0,3.0,2047,3.9
13.0,10.0,3.0,2048,3.9
13.0,10.0,3.0,2049,3.9
13.0,10.0,3.0,2050,3.9
13.0,11.0,1.0,2023,4.098
13.0,11.0,1.0,2024,4.098
13.0,11.0,1.0,2025,4.098
13.0,11.0,1.0,2026,4.098
13.0,11.0,1.0,2027,4.098
13.0,11.0,1.0,2028,4.098
13.0,11.0,1.0,2029,4.098
13.0,11.0,1.0,2030,4.098
13.0,11.0,1.0,2031,4.098
13.0,11.0,1.0,2032,4.098
13.0,11.0,1.0,2033,4.098
13.0,11.0,1.0,2034,4.098
13.0,11.0,1.0,2035,4.098
13.0,11.0,1.0,2036,4.098
13.0,11.0,1.0,2037,4.098
13.0,11.0,1.0,2038,4.098
13.0,11.0,1.0,2039,4.098
13.0,11.0,1.0,2040,4.098
13.0,11.0,1.0,2041,4.098
13.0,11.0,1.0,2042,4.098
13.0,11.0,1.0,2043,4.098
13.0,11.0,1.0,2044,4.098
13.0,11.0,1.0,2045,4.098
13.0,11.0,1.0,2046,4.098
13.0,11.0,1.0,2047,4.098
13.0,11.0,1.0,2048,4.098
13.0,11.0,1.0,2049,4.098
13.0,11.0,1.0,2050,4.098
13.0,11.0,2.0,2023,4.098
13.0,11.0,2.0,2024,4.098
13.0,11.0,2.0,2025,4.098
13.0,11.0,2.0,2026,4.098
13.0,11.0,2.0,2027,4.098
13.0,11.0,2.0,2028,4.098
13.0,11.0,2.0,2029,4.098
13.0,11.0,2.0,2030,4.098
13.0,11.0,2.0,2031,4.098
13.0,11.0,2.0,2032,4.098
13.0,11.0,2.0,2033,4.098
13.0,11.0,2.0,2034,4.098
13.0,11.0,2.0,2035,4.098
13.0,11.0,2.0,2036,4.098
13.0,11.0,2.0,2037,4.098
13.0,11.0,2.0,2038,4.098
13.0,11.0,2.0,2039,4.098
13.0,11.0,2.0,2040,4.098
13.0,11.0,2.0,2041,4.098
13.0,11.0,2.0,2042,4.098
13.0,11.0,2.0,2043,4.098
13.0,11.0,2.0,2044,4.098
13.0,11.0,2.0,2045,4.098
13.0,11.0,2.0,2046,4.098
13.0,11.0,2.0,2047,4.098
13.0,11.0,2.0,2048,4.098
13.0,11.0,2.0,2049,4.098
13.0,11.0,2.0,2050,4.098
13.0,11.0,3.0,2023,4.098
13.0,11.0,3.0,2024,4.098
13.0,11.0,3.0,2025,4.098
13.0,11.0,3.0,2026,4.098
13.0,11.0,3.0,2027,4.098
13.0,11.0,3.0,2028,4.098
13.0,11.0,3.0,2029,4.098
13.0,11.0,3.0,2030,4.098
13.0,11.0,3.0,2031,4.098
13.0,11.0,3.0,2032,4.098
13.0,11.0,3.0,2033,4.098
13.0,11.0,3.0,2034,4.098
13.0,11.0,3.0,2035,4.098
13.0,11.0,3.0,2036,4.098
13.0,11.0,3.0,2037,4.098
13.0,11.0,3.0,2038,4.098
13.0,11.0,3.0,2039,4.098
13.0,11.0,3.0,2040,4.098
13.0,11.0,3.0,2041,4.098
13.0,11.0,3.0,2042,4.098
13.0,11.0,3.0,2043,4.098
13.0,11.0,3.0,2044,4.098
13.0,11.0,3.0,2045,4.098
13.0,11.0,3.0,2046,4.098
13.0,11.0,3.0,2047,4.098
13.0,11.0,3.0,2048,4.098
13.0,11.0,3.0,2049,4.098
13.0,11.0,3.0,2050,4.098
13.0,14.0,1.0,2023,4.316
13.0,14.0,1.0,2024,4.316
13.0,14.0,1.0,2025,4.316
13.0,14.0,1.0,2026,4.316
13.0,14.0,1.0,2027,4.316
13.0,14.0,1.0,2028,4.316
13.0,14.0,1.0,2029,4.316
13.0,14.0,1.0,2030,4.316
13.0,14.0,1.0,2031,4.316
13.0,14.0,1.0,2032,4.316
13.0,14.0,1.0,2033,4.316
13.0,14.0,1.0,2034,4.316
13.0,14.0,1.0,2035,4.316
13.0,14.0,1.0,2036,4.316
13.0,14.0,1.0,2037,4.316
13.0,14.0,1.0,2038,4.316
13.0,14.0,1.0,2039,4.316
13.0,14.0,1.0,2040,4.316
13.0,14.0,1.0,2041,4.316
13.0,14.0,1.0,2042,4.316
13.0,14.0,1.0,2043,4.316
13.0,14.0,1.0,2044,4.316
13.0,14.0,1.0,2045,4.316
13.0,14.0,1.0,2046,4.316
13.0,14.0,1.0,2047,4.316
13.0,14.0,1.0,2048,4.316
13.0,14.0,1.0,2049,4.316
13.0,14.0,1.0,2050,4.316
13.0,14.0,2.0,2023,4.316
13.0,14.0,2.0,2024,4.316
13.0,14.0,2.0,2025,4.316
13.0,14.0,2.0,2026,4.316
13.0,14.0,2.0,2027,4.316
13.0,14.0,2.0,2028,4.316
13.0,14.0,2.0,2029,4.316
13.0,14.0,2.0,2030,4.316
13.0,14.0,2.0,2031,4.316
13.0,14.0,2.0,2032,4.316
13.0,14.0,2.0,2033,4.316
13.0,14.0,2.0,2034,4.316
13.0,14.0,2.0,2035,4.316
13.0,14.0,2.0,2036,4.316
13.0,14.0,2.0,2037,4.316
13.0,14.0,2.0,2038,4.316
13.0,14.0,2.0,2039,4.316
13.0,14.0,2.0,2040,4.316
13.0,14.0,2.0,2041,4.316
13.0,14.0,2.0,2042,4.316
13.0,14.0,2.0,2043,4.316
13.0,14.0,2.0,2044,4.316
13.0,14.0,2.0,2045,4.316
13.0,14.0,2.0,2046,4.316
13.0,14.0,2.0,2047,4.316
13.0,14.0,2.0,2048,4.316
13.0,14.0,2.0,2049,4.316
13.0,14.0,2.0,2050,4.316
13.0,14.0,3.0,2023,4.316
13.0,14.0,3.0,2024,4.316
13.0,14.0,3.0,2025,4.316
13.0,14.0,3.0,2026,4.316
13.0,14.0,3.0,2027,4.316
13.0,14.0,3.0,2028,4.316
13.0,14.0,3.0,2029,4.316
13.0,14.0,3.0,2030,4.316
13.0,14.0,3.0,2031,4.316
13.0,14.0,3.0,2032,4.316
13.0,14.0,3.0,2033,4.316
13.0,14.0,3.0,2034,4.316
13.0,14.0,3.0,2035,4.316
13.0,14.0,3.0,2036,4.316
13.0,14.0,3.0,2037,4.316
13.0,14.0,3.0,2038,4.316
13.0,14.0,3.0,2039,4.316
13.0,14.0,3.0,2040,4.316
13.0,14.0,3.0,2041,4.316
13.0,14.0,3.0,2042,4.316
13.0,14.0,3.0,2043,4.316
13.0,14.0,3.0,2044,4.316
13.0,14.0,3.0,2045,4.316
13.0,14.0,3.0,2046,4.316
13.0,14.0,3.0,2047,4.316
13.0,14.0,3.0,2048,4.316
13.0,14.0,3.0,2049,4.316
13.0,14.0,3.0,2050,4.316
14.0,11.0,1.0,2023,0.902
14.0,11.0,1.0,2024,0.902
14.0,11.0,1.0,2025,0.902
14.0,11.0,1.0,2026,0.902
14.0,11.0,1.0,2027,0.902
14.0,11.0,1.0,2028,0.902
14.0,11.0,1.0,2029,0.902
14.0,11.0,1.0,2030,0.902
14.0,11.0,1.0,2031,0.902
14.0,11.0,1.0,2032,0.902
14.0,11.0,1.0,2033,0.902
14.0,11.0,1.0,2034,0.902
14.0,11.0,1.0,2035,0.902
14.0,11.0,1.0,2036,0.902
14.0,11.0,1.0,2037,0.902
14.0,11.0,1.0,2038,0.902
14.0,11.0,1.0,2039,0.902
14.0,11.0,1.0,2040,0.902
14.0,11.0,1.0,2041,0.902
14.0,11.0,1.0,2042,0.902
14.0,11.0,1.0,2043,0.902
14.0,11.0,1.0,2044,0.902
14.0,11.0,1.0,2045,0.902
14.0,11.0,1.0,2046,0.902
14.0,11.0,1.0,2047,0.902
14.0,11.0,1.0,2048,0.902
14.0,11.0,1.0,2049,0.902
14.0,11.0,1.0,2050,0.902
14.0,11.0,2.0,2023,0.902
14.0,11.0,2.0,2024,0.902
14.0,11.0,2.0,2025,0.902
14.0,11.0,2.0,2026,0.902
14.0,11.0,2.0,2027,0.902
14.0,11.0,2.0,2028,0.902
14.0,11.0,2.0,2029,0.902
14.0,11.0,2.0,2030,0.902
14.0,11.0,2.0,2031,0.902
14.0,11.0,2.0,2032,0.902
14.0,11.0,2.0,2033,0.902
14.0,11.0,2.0,2034,0.902
14.0,11.0,2.0,2035,0.902
14.0,11.0,2.0,2036,0.902
14.0,11.0,2.0,2037,0.902
14.0,11.0,2.0,2038,0.902
14.0,11.0,2.0,2039,0.902
14.0,11.0,2.0,2040,0.902
14.0,11.0,2.0,2041,0.902
14.0,11.0,2.0,2042,0.902
14.0,11.0,2.0,2043,0.902
14.0,11.0,2.0,2044,0.902
14.0,11.0,2.0,2045,0.902
14.0,11.0,2.0,2046,0.902
14.0,11.0,2.0,2047,0.902
14.0,11.0,2.0,2048,0.902
14.0,11.0,2.0,2049,0.902
14.0,11.0,2.0,2050,0.902
14.0,11.0,3.0,2023,0.902
14.0,11.0,3.0,2024,0.902
14.0,11.0,3.0,2025,0.902
14.0,11.0,3.0,2026,0.902
14.0,11.0,3.0,2027,0.902
14.0,11.0,3.0,2028,0.902
14.0,11.0,3.0,2029,0.902
14.0,11.0,3.0,2030,0.902
14.0,11.0,3.0,2031,0.902
14.0,11.0,3.0,2032,0.902
14.0,11.0,3.0,2033,0.902
14.0,11.0,3.0,2034,0.902
14.0,11.0,3.0,2035,0.902
14.0,11.0,3.0,2036,0.902
14.0,11.0,3.0,2037,0.902
14.0,11.0,3.0,2038,0.902
14.0,11.0,3.0,2039,0.902
14.0,11.0,3.0,2040,0.902
14.0,11.0,3.0,2041,0.902
14.0,11.0,3.0,2042,0.902
14.0,11.0,3.0,2043,0.902
14.0,11.0,3.0,2044,0.902
14.0,11.0,3.0,2045,0.902
14.0,11.0,3.0,2046,0.902
14.0,11.0,3.0,2047,0.902
14.0,11.0,3.0,2048,0.902
14.0,11.0,3.0,2049,0.902
14.0,11.0,3.0,2050,0.902
14.0,13.0,1.0,2023,4.35
14.0,13.0,1.0,2024,4.35
14.0,13.0,1.0,2025,4.35
14.0,13.0,1.0,2026,4.35
14.0,13.0,1.0,2027,4.35
14.0,13.0,1.0,2028,4.35
14.0,13.0,1.0,2029,4.35
14.0,13.0,1.0,2030,4.35
14.0,13.0,1.0,2031,4.35
14.0,13.0,1.0,2032,4.35
14.0,13.0,1.0,2033,4.35
14.0,13.0,1.0,2034,4.35
14.0,13.0,1.0,2035,4.35
14.0,13.0,1.0,2036,4.35
14.0,13.0,1.0,2037,4.35
14.0,13.0,1.0,2038,4.35
14.0,13.0,1.0,2039,4.35
14.0,13.0,1.0,2040,4.35
14.0,13.0,1.0,2041,4.35
14.0,13.0,1.0,2042,4.35
14.0,13.0,1.0,2043,4.35
14.0,13.0,1.0,2044,4.35
14.0,13.0,1.0,2045,4.35
14.0,13.0,1.0,2046,4.35
14.0,13.0,1.0,2047,4.35
14.0,13.0,1.0,2048,4.35
14.0,13.0,1.0,2049,4.35
14.0,13.0,1.0,2050,4.35
14.0,13.0,2.0,2023,4.35
14.0,13.0,2.0,2024,4.35
14.0,13.0,2.0,2025,4.35
14.0,13.0,2.0,2026,4.35
14.0,13.0,2.0,2027,4.35
14.0,13.0,2.0,2028,4.35
14.0,13.0,2.0,2029,4.35
14.0,13.0,2.0,2030,4.35
14.0,13.0,2.0,2031,4.35
14.0,13.0,2.0,2032,4.35
14.0,13.0,2.0,2033,4.35
14.0,13.0,2.0,2034,4.35
14.0,13.0,2.0,2035,4.35
14.0,13.0,2.0,2036,4.35
14.0,13.0,2.0,2037,4.35
14.0,13.0,2.0,2038,4.35
14.0,13.0,2.0,2039,4.35
14.0,13.0,2.0,2040,4.35
14.0,13.0,2.0,2041,4.35
14.0,13.0,2.0,2042,4.35
14.0,13.0,2.0,2043,4.35
14.0,13.0,2.0,2044,4.35
14.0,13.0,2.0,2045,4.35
14.0,13.0,2.0,2046,4.35
14.0,13.0,2.0,2047,4.35
14.0,13.0,2.0,2048,4.35
14.0,13.0,2.0,2049,4.35
14.0,13.0,2.0,2050,4.35
14.0,13.0,3.0,2023,4.35
14.0,13.0,3.0,2024,4.35
14.0,13.0,3.0,2025,4.35
14.0,13.0,3.0,2026,4.35
14.0,13.0,3.0,2027,4.35
14.0,13.0,3.0,2028,4.35
14.0,13.0,3.0,2029,4.35
14.0,13.0,3.0,2030,4.35
14.0,13.0,3.0,2031,4.35
14.0,13.0,3.0,2032,4.35
14.0,13.0,3.0,2033,4.35
14.0,13.0,3.0,2034,4.35
14.0,13.0,3.0,2035,4.35
14.0,13.0,3.0,2036,4.35
14.0,13.0,3.0,2037,4.35
14.0,13.0,3.0,2038,4.35
14.0,13.0,3.0,2039,4.35
14.0,13.0,3.0,2040,4.35
14.0,13.0,3.0,2041,4.35
14.0,13.0,3.0,2042,4.35
14.0,13.0,3.0,2043,4.35
14.0,13.0,3.0,2044,4.35
14.0,13.0,3.0,2045,4.35
14.0,13.0,3.0,2046,4.35
14.0,13.0,3.0,2047,4.35
14.0,13.0,3.0,2048,4.35
14.0,13.0,3.0,2049,4.35
14.0,13.0,3.0,2050,4.35
14.0,15.0,1.0,2023,3.242
14.0,15.0,1.0,2024,3.242
14.0,15.0,1.0,2025,3.242
14.0,15.0,1.0,2026,3.242
14.0,15.0,1.0,2027,3.242
14.0,15.0,1.0,2028,3.242
14.0,15.0,1.0,2029,3.242
14.0,15.0,1.0,2030,3.242
14.0,15.0,1.0,2031,3.242
14.0,15.0,1.0,2032,3.242
14.0,15.0,1.0,2033,3.242
14.0,15.0,1.0,2034,3.242
14.0,15.0,1.0,2035,3.242
14.0,15.0,1.0,2036,3.242
14.0,15.0,1.0,2037,3.242
14.0,15.0,1.0,2038,3.242
14.0,15.0,1.0,2039,3.242
14.0,15.0,1.0,2040,3.242
14.0,15.0,1.0,2041,3.242
14.0,15.0,1.0,2042,3.242
14.0,15.0,1.0,2043,3.242
14.0,15.0,1.0,2044,3.242
14.0,15.0,1.0,2045,3.242
14.0,15.0,1.0,2046,3.242
14.0,15.0,1.0,2047,3.242
14.0,15.0,1.0,2048,3.242
14.0,15.0,1.0,2049,3.242
14.0,15.0,1.0,2050,3.242
14.0,15.0,2.0,2023,3.242
14.0,15.0,2.0,2024,3.242
14.0,15.0,2.0,2025,3.242
14.0,15.0,2.0,2026,3.242
14.0,15.0,2.0,2027,3.242
14.0,15.0,2.0,2028,3.242
14.0,15.0,2.0,2029,3.242
14.0,15.0,2.0,2030,3.242
14.0,15.0,2.0,2031,3.242
14.0,15.0,2.0,2032,3.242
14.0,15.0,2.0,2033,3.242
14.0,15.0,2.0,2034,3.242
14.0,15.0,2.0,2035,3.242
14.0,15.0,2.0,2036,3.242
14.0,15.0,2.0,2037,3.242
14.0,15.0,2.0,2038,3.242
14.0,15.0,2.0,2039,3.242
14.0,15.0,2.0,2040,3.242
14.0,15.0,2.0,2041,3.242
14.0,15.0,2.0,2042,3.242
14.0,15.0,2.0,2043,3.242
14.0,15.0,2.0,2044,3.242
14.0,15.0,2.0,2045,3.242
14.0,15.0,2.0,2046,3.242
14.0,15.0,2.0,2047,3.242
14.0,15.0,2.0,2048,3.242
14.0,15.0,2.0,2049,3.242
14.0,15.0,2.0,2050,3.242
14.0,15.0,3.0,2023,3.242
14.0,15.0,3.0,2024,3.242
14.0,15.0,3.0,2025,3.242
14.0,15.0,3.0,2026,3.242
14.0,15.0,3.0,2027,3.242
14.0,15.0,3.0,2028,3.242
14.0,15.0,3.0,2029,3.242
14.0,15.0,3.0,2030,3.242
14.0,15.0,3.0,2031,3.242
14.0,15.0,3.0,2032,3.242
14.0,15.0,3.0,2033,3.242
14.0,15.0,3.0,2034,3.242
14.0,15.0,3.0,2035,3.242
14.0,15.0,3.0,2036,3.242
14.0,15.0,3.0,2037,3.242
14.0,15.0,3.0,2038,3.242
14.0,15.0,3.0,2039,3.242
14.0,15.0,3.0,2040,3.242
14.0,15.0,3.0,2041,3.242
14.0,15.0,3.0,2042,3.242
14.0,15.0,3.0,2043,3.242
14.0,15.0,3.0,2044,3.242
14.0,15.0,3.0,2045,3.242
14.0,15.0,3.0,2046,3.242
14.0,15.0,3.0,2047,3.242
14.0,15.0,3.0,2048,3.242
14.0,15.0,3.0,2049,3.242
14.0,15.0,3.0,2050,3.242
14.0,16.0,1.0,2023,3.6
14.0,16.0,1.0,2024,3.6
14.0,16.0,1.0,2025,3.6
14.0,16.0,1.0,2026,3.6
14.0,16.0,1.0,2027,3.6
14.0,16.0,1.0,2028,3.6
14.0,16.0,1.0,2029,3.6
14.0,16.0,1.0,2030,3.6
14.0,16.0,1.0,2031,3.6
14.0,16.0,1.0,2032,3.6
14.0,16.0,1.0,2033,3.6
14.0,16.0,1.0,2034,3.6
14.0,16.0,1.0,2035,3.6
14.0,16.0,1.0,2036,3.6
14.0,16.0,1.0,2037,3.6
14.0,16.0,1.0,2038,3.6
